曲柄转角(度),时间(s),工作阻力(N),O1水平反力(N),O1垂直反力(N),O1反力大小(N),O2水平反力(N),O2垂直反力(N),O2反力大小(N),平衡力矩(N·m)
230.64066852367685,0.7844920698084247,0.0,-0.297182701531157,-446.35499999999996,446.355098931958,-0.19812180102077134,-191.295,191.29510259608853,-0.0
231.64345403899716,0.7879029048945483,0.0,-0.2821111203288385,-446.35499999999996,446.3550891517696,-0.18807408021922567,-191.295,191.2950924536739,-0.0
232.64623955431756,0.791313739980672,0.0,-0.26783459309940577,-446.35499999999996,446.35508035684916,-0.17855639539960386,-191.295,191.29508333301808,-0.0
233.64902506963787,0.7947245750667955,0.0,-0.25430991177695966,-446.35499999999996,446.3550724462882,-0.1695399411846398,-191.295,191.29507512947544,-0.0
234.65181058495818,0.7981354101529191,0.0,-0.24149523707406576,-446.35499999999996,446.3550653291049,-0.16099682471604385,-191.295,191.29506774869435,-0.0
235.65459610027852,0.8015462452390426,0.0,-0.22935029944226343,-446.35499999999996,446.3550589234537,-0.15290019962817564,-191.295,191.29506110579814,-0.0
236.65738161559884,0.8049570803251662,0.0,-0.21783653264859598,-446.35499999999996,446.3550531558424,-0.145224355099064,-191.295,191.29505512457268,-0.0
237.6601671309192,0.8083679154112899,0.0,-0.2069171540722174,-446.35499999999996,446.3550479603749,-0.13794476938147826,-191.295,191.29504973668136,-0.0
238.66295264623955,0.8117787504974134,0.0,-0.19655720322912915,-446.35499999999996,446.3550432780323,-0.1310381354860861,-191.295,191.29504488091933,-0.0
239.66573816155986,0.8151895855835369,0.0,-0.18672354788738157,-446.35499999999996,446.355039056,-0.12448236525825439,-191.295,191.29504050251606,-0.0
240.66852367688017,0.8186004206696605,0.0,-0.17738486536202028,-446.35499999999996,446.3550352470446,-0.11825657690801353,-191.295,191.29503655248868,-0.0
241.67130919220057,0.8220112557557843,0.0,-0.16851160511742277,-446.35499999999996,446.35503180894136,-0.11234107007828185,-191.295,191.29503298704861,-0.0
242.67409470752088,0.8254220908419078,0.0,-0.16007593760431196,-446.35499999999996,446.355028703952,-0.10671729173620799,-191.295,191.29502976705996,-0.0
243.6768802228412,0.8288329259280314,0.0,-0.1520516932741486,-446.35499999999996,446.3550258983508,-0.10136779551609908,-191.295,191.29502685754787,-0.0
244.67966573816153,0.8322437610141549,0.0,-0.14441429490908833,-446.35499999999996,446.35502336199664,-0.09627619660605889,-191.295,191.29502422725488,-0.0
245.6824512534819,0.8356545961002786,0.0,-0.1371406857497865,-446.35499999999996,446.3550210679473,-0.09142712383319102,-191.295,191.2950218482409,-0.0
246.6852367688022,0.8390654311864022,0.0,-0.13020925536683256,-446.35499999999996,446.3550189921137,-0.08680617024455506,-191.295,191.2950196955247,-0.0
247.68802228412255,0.8424762662725257,0.0,-0.12359976478953102,-446.35499999999996,446.35501711294995,-0.08239984319302068,-191.295,191.29501774676243,-0.0
248.69080779944287,0.8458871013586492,0.0,-0.11729327205524105,-446.35499999999996,446.35501541117657,-0.07819551470349405,-191.295,191.2950159819605,-0.0
249.69359331476318,0.8492979364447728,0.0,-0.11127205905714167,-446.35499999999996,446.35501386953314,-0.07418137270476112,-191.295,191.2950143832192,-0.0
250.69637883008355,0.8527087715308965,0.0,-0.10551956034363992,-446.35499999999996,446.3550124725582,-0.07034637356242661,-191.295,191.29501293450457,-0.0
251.6991643454039,0.85611960661702,0.0,-0.10002029433928855,-446.35499999999996,446.35501120639304,-0.06668019622619237,-191.295,191.29501162144444,-0.0
252.7019498607242,0.8595304417031436,0.0,-0.09475979731107602,-446.35499999999996,446.35501005860704,-0.06317319820738403,-191.295,191.29501043114786,-0.0
253.70473537604454,0.8629412767892671,0.0,-0.08972456029258338,-446.35499999999996,446.3550090180424,-0.05981637352838892,-191.295,191.29500935204382,-0.0
254.7075208913649,0.8663521118753909,0.0,-0.08490196908619091,-446.35499999999996,446.3550080746763,-0.05660131272412727,-191.295,191.29500837373828,-0.0
255.71030640668522,0.8697629469615145,0.0,-0.08028024739255017,-446.35499999999996,446.35500721949796,-0.05352016492836679,-191.295,191.29500748688673,-0.0
256.71309192200556,0.873173782047638,0.0,-0.07584840306525037,-446.35499999999996,446.35500644439986,-0.050565602043500246,-191.295,191.29500668308125,-0.0
257.71587743732584,0.8765846171337615,0.0,-0.07159617744627281,-446.35499999999996,446.3550057420804,-0.04773078496418188,-191.295,191.29500595474997,-0.0
258.7186629526462,0.8799954522198851,0.0,-0.06751399770628026,-446.35499999999996,446.35500510595807,-0.04500933180418685,-191.295,191.29500529506763,-0.0
259.7214484679666,0.8834062873060088,0.0,-0.06359293209292771,-446.35499999999996,446.35500453009485,-0.04239528806195181,-191.295,191.29500469787612,-0.0
260.72423398328687,0.8868171223921323,0.0,-0.05982464797489395,-446.35499999999996,446.3550040091278,-0.03988309864992931,-191.295,191.295004157614,-0.0
261.7270194986072,0.8902279574782559,0.0,-0.05620137255759049,-446.35499999999996,446.3550035382087,-0.03746758170506033,-191.295,191.29500366925342,-0.0
262.72980501392755,0.8936387925643794,0.0,-0.052715856141943664,-446.35499999999996,446.3550031129499,-0.03514390409462911,-191.295,191.29500322824427,-0.0
263.7325905292479,0.8970496276505031,0.0,-0.049361337793740426,-446.35499999999996,446.35500272937645,-0.03290755852916029,-191.295,191.29500283046445,-0.0
264.7353760445682,0.9004604627366267,0.0,-0.04613151329086565,-446.35499999999996,446.35500238388335,-0.030754342193910433,-191.295,191.2950024721753,-0.0
265.73816155988857,0.9038712978227502,0.0,-0.043020505217529696,-446.35499999999996,446.35500207319717,-0.028680336811686465,-191.295,191.29500214998225,-0.0
266.74094707520885,0.9072821329088738,0.0,-0.04002283507609199,-446.35499999999996,446.3550017943423,-0.02668189005072799,-191.295,191.2950018607994,-0.0
267.7437325905292,0.9106929679949973,0.0,-0.03713339729323118,-446.35499999999996,446.35500154461045,-0.024755598195487456,-191.295,191.29500160181823,-0.0
268.7465181058496,0.914103803081121,0.0,-0.0343474350004414,-446.35499999999996,446.3550013215336,-0.022898290000294266,-191.295,191.2950013704793,-0.0
269.7493036211699,0.9175146381672445,0.0,-0.03166051747349278,-446.35499999999996,446.35500112286,-0.021107011648995186,-191.295,191.2950011644474,-0.0
270.7520891364902,0.9209254732533682,0.0,-0.02906851912155885,-446.35499999999996,446.35500094653224,-0.0193790127477059,-191.295,191.295000981589,-0.0
271.75487465181055,0.9243363083394917,0.0,-0.026567599922869625,-446.35499999999996,446.3550007906681,-0.017711733281913083,-191.295,191.29500081995215,-0.0
272.7576601671309,0.9277471434256154,0.0,-0.024154187209302545,-446.35499999999996,446.3550006535434,-0.016102791472868364,-191.295,191.29500067774873,-0.0
273.76044568245123,0.931157978511739,0.0,-0.021824958705948985,-446.35499999999996,446.3550005335762,-0.01454997247063266,-191.295,191.2950005533383,-0.0
274.7632311977716,0.9345688135978625,0.0,-0.019576826738538017,-446.35499999999996,446.3550004293131,-0.013051217825692013,-191.295,191.29500044521362,-0.0
275.76601671309186,0.9379796486839861,0.0,-0.017406923528308017,-446.35499999999996,446.355000339417,-0.01160461568553868,-191.295,191.29500035198802,-0.0
276.76880222841226,0.9413904837701098,0.0,-0.015312587496693945,-446.35499999999996,446.3550002626556,-0.010208391664462631,-191.295,191.29500027238365,-0.0
277.7715877437326,0.9448013188562333,0.0,-0.013291350507048034,-446.35499999999996,446.3550001978918,-0.008860900338032022,-191.295,191.29500020522113,-0.0
278.7743732590529,0.9482121539423568,0.0,-0.011340925976435327,-446.35499999999996,446.3550001440743,-0.007560617317623551,-191.295,191.2950001494104,-0.0
279.7771587743732,0.9516229890284804,0.0,-0.009459197795206504,-446.35499999999996,446.3550001002301,-0.006306131863471003,-191.295,191.29500010394233,-0.0
280.77994428969356,0.9550338241146039,0.0,-0.007644209993759551,-446.35499999999996,446.3550000654568,-0.005096139995839702,-191.295,191.29500006788112,-0.0
281.7827298050139,0.9584446592007276,0.0,-0.00589415710170118,-446.35499999999996,446.35500003891644,-0.003929438067800787,-191.295,191.29500004035776,-0.0
282.78551532033424,0.9618554942868512,0.0,-0.004207375148893353,-446.35499999999996,446.3550000198295,-0.002804916765928902,-191.295,191.29500002056392,-0.0
283.7883008356546,0.9652663293729747,0.0,-0.0025823332570055,-446.35499999999996,446.35500000746987,-0.0017215555046703333,-191.295,191.29500000774655,-0.0
284.79108635097487,0.9686771644590983,0.0,-0.0010176257788162657,-446.35499999999996,446.35500000116,-0.0006784171858775105,-191.295,191.29500000120296,-0.0
285.79387186629526,0.9720879995452221,0.0,0.0004880350573681247,-446.35499999999996,446.3550000002668,0.00032535670491208314,-191.295,191.29500000027667,-0.0
286.7966573816156,0.9754988346313456,0.0,0.0019358260410763254,-446.35499999999996,446.3550000041978,0.0012905506940508837,-191.295,191.29500000435326,-0.0
287.7994428969359,0.9789096697174691,0.0,0.00332681944559873,-446.35499999999996,446.35500001239785,0.0022178796303991533,-191.295,191.29500001285706,-0.0
288.8022284122562,0.9823205048035927,0.0,0.004661989102031363,-446.35499999999996,446.3550000243462,0.003107992734687575,-191.295,191.29500002524796,-0.0
289.80501392757657,0.9857313398897162,0.0,0.005942216116327326,-446.35499999999996,446.3550000395536,0.003961477410884885,-191.295,191.29500004101857,-0.0
290.8077994428969,0.9891421749758399,0.0,0.007168294260159089,-446.35499999999996,446.35500005756006,0.004778862840106059,-191.295,191.2950000596919,-0.0
291.81058495821725,0.9925530100619635,0.0,0.008340935065159018,-446.35499999999996,446.3550000779326,0.005560623376772679,-191.295,191.29500008081897,-0.0
292.8133704735376,0.995963845148087,0.0,0.00946077264888918,-446.35499999999996,446.35500010026345,0.0063071817659261205,-191.295,191.29500010397695,-0.0
293.8161559888579,0.9993746802342106,0.0,0.010528368300115774,-446.35499999999996,446.35500012416855,0.0070189122000771835,-191.295,191.2950001287674,-0.0
294.81894150417827,1.0027855153203342,0.0,0.01154421484836089,-446.35499999999996,446.35500014928573,0.007696143232240595,-191.295,191.29500015481486,-0.0
295.8217270194986,1.006196350406458,0.0,0.012508740842255445,-446.35499999999996,446.3550001752737,0.008339160561503632,-191.295,191.29500018176532,-0.0
296.8245125348189,1.0096071854925814,0.0,0.013422314561008824,-446.35499999999996,446.3550002018108,0.008948209707339217,-191.295,191.29500020928526,-0.0
297.82729805013923,1.013018020578705,0.0,0.014285247880409652,-446.35499999999996,446.3550002285942,0.00952349858693977,-191.295,191.2950002370606,-0.0
298.83008356545963,1.0164288556648287,0.0,0.015097800015672735,-446.35499999999996,446.35500025533884,0.010065200010448493,-191.295,191.29500026479585,-0.0
299.8328690807799,1.0198396907509522,0.0,0.015860181161470623,-446.35499999999996,446.35500028177717,0.010573454107647083,-191.295,191.29500029221342,-0.0
300.83565459610026,1.0232505258370757,0.0,0.01657255604986311,-446.35499999999996,446.35500030765826,0.01104837069990874,-191.295,191.295000319053,-0.0
301.8384401114206,1.0266613609231994,0.0,0.017235047445256897,-446.35499999999996,446.3550003327473,0.011490031630171265,-191.295,191.2950003450713,-0.0
302.8412256267409,1.0300721960093229,0.0,0.017847739594174954,-446.35499999999996,446.3550003568256,0.011898493062783304,-191.295,191.29500037004138,-0.0
303.8440111420613,1.0334830310954466,0.0,0.01841068164944764,-446.35499999999996,446.3550003796901,0.012273787766298429,-191.295,191.29500039375273,-0.0
304.8467966573816,1.03689386618157,0.0,0.01892389108523392,-446.35499999999996,446.35500040115335,0.012615927390155946,-191.295,191.29500041601094,-0.0
305.8495821727019,1.0403047012676936,0.0,0.019387357119270417,-446.35499999999996,446.35500042104337,0.01292490474618028,-191.295,191.29500043663754,-0.0
306.85236768802224,1.0437155363538173,0.0,0.019801044158617335,-446.35499999999996,446.3550004392035,0.013200696105744892,-191.295,191.29500045547027,-0.0
307.85515320334264,1.047126371439941,0.0,0.020164895284596574,-446.35499999999996,446.3550004554928,0.013443263523064384,-191.295,191.29500047236291,-0.0
308.8579387186629,1.0505372065260645,0.0,0.020478835790766765,-446.35499999999996,446.35500046978603,0.013652557193844513,-191.295,191.29500048718552,-0.0
309.86072423398326,1.053948041612188,0.0,0.020742776786933932,-446.35499999999996,446.3550004819737,0.013828517857955955,-191.295,191.29500049982462,-0.0
310.8635097493036,1.0573588766983115,0.0,0.02095661888212862,-446.35499999999996,446.3550004919625,0.013971079254752414,-191.295,191.29500051018334,-0.0
311.8662952646239,1.060769711784435,0.0,0.02112025595835212,-446.35499999999996,446.3550004996754,0.014080170638901416,-191.295,191.29500051818187,-0.0
312.8690807799443,1.0641805468705587,0.0,0.021233579044215155,-446.35499999999996,446.35500050505186,0.014155719362810106,-191.295,191.29500052375752,-0.0
313.8718662952646,1.0675913819566825,0.0,0.021296480297063023,-446.35499999999996,446.3550005080486,0.01419765353137535,-191.295,191.2950005268652,-0.0
314.8746518105849,1.071002217042806,0.0,0.021308857101693512,-446.35499999999996,446.3550005086393,0.014205904734462342,-191.295,191.29500052747778,-0.0
315.87743732590525,1.0744130521289295,0.0,0.02127061628970302,-446.35499999999996,446.3550005068153,0.014180410859802015,-191.295,191.29500052558626,-0.0
316.8802228412256,1.0778238872150532,0.0,0.021181678483506956,-446.35499999999996,446.35500050258594,0.014121118989004639,-191.295,191.29500052120022,-0.0
317.88300835654593,1.0812347223011767,0.0,0.021041982565945902,-446.35499999999996,446.3550004959786,0.014027988377297268,-191.295,191.29500051434815,-0.0
318.88579387186627,1.0846455573873002,0.0,0.020851490274285397,-446.35499999999996,446.35500048703904,0.013900993516190266,-191.295,191.29500050507752,-0.0
319.8885793871866,1.088056392473424,0.0,0.02061019091446968,-446.35499999999996,446.35500047583196,0.013740127276313123,-191.295,191.29500049345538,-0.0
320.8913649025069,1.0914672275595474,0.0,0.02031810618930155,-446.35499999999996,446.35500046244067,0.013545404126201033,-191.295,191.29500047956813,-0.0
321.8941504178273,1.0948780626456711,0.0,0.01997529513115565,-446.35499999999996,446.35500044696755,0.013316863420770434,-191.295,191.29500046352192,-0.0
322.89693593314763,1.0982888977317946,0.0,0.019581859124912164,-446.35499999999996,446.35500042953385,0.013054572749941443,-191.295,191.29500044544255,-0.0
323.8997214484679,1.101699732817918,0.0,0.01913794700665354,-446.35499999999996,446.35500041027996,0.012758631337769027,-191.295,191.29500042547548,-0.0
324.90250696378826,1.1051105679040418,0.0,0.018643760216780433,-446.35499999999996,446.3550003893647,0.012429173477853623,-191.295,191.29500040378565,-0.0
325.9052924791086,1.1085214029901655,0.0,0.018099557983466602,-446.35499999999996,446.3550003669657,0.012066371988977736,-191.295,191.29500038055707,-0.0
326.90807799442894,1.111932238076289,0.0,0.017505662510556692,-446.35499999999996,446.35500034327856,0.011670441673704462,-191.295,191.29500035599258,-0.0
327.9108635097493,1.1153430731624125,0.0,0.016862464137208395,-446.35499999999996,446.3550003185163,0.011241642758138931,-191.295,191.2950003303132,-0.0
328.9136490250696,1.118753908248536,0.0,0.016170426434098967,-446.35499999999996,446.35500029290887,0.010780284289399311,-191.295,191.29500030375735,-0.0
329.91643454038996,1.1221647433346598,0.0,0.015430091197504974,-446.35499999999996,446.3550002667022,0.010286727465003316,-191.295,191.29500027658003,-0.0
330.9192200557103,1.1255755784207833,0.0,0.01464208329805437,-446.35499999999996,446.35500024015704,0.00976138886536958,-191.295,191.29500024905175,-0.0
331.9220055710306,1.128986413506907,0.0,0.013807115338724429,-446.35499999999996,446.35500021354795,0.00920474355914962,-191.295,191.29500022145717,-0.0
332.9247910863509,1.1323972485930305,0.0,0.012925992072262893,-446.35499999999996,446.35500018716186,0.008617328048175261,-191.295,191.29500019409377,-0.0
333.92757660167126,1.135808083679154,0.0,0.011999614526150929,-446.35499999999996,446.3550001612962,0.007999743017433952,-191.295,191.29500016727013,-0.0
334.9303621169916,1.1392189187652777,0.0,0.011028983781682801,-446.35499999999996,446.3550001362575,0.007352655854455201,-191.295,191.29500014130414,-0.0
335.93314763231194,1.1426297538514012,0.0,0.010015204351000341,-446.35499999999996,446.35500011235933,0.006676802900666895,-191.295,191.2950001165208,-0.0
336.9359331476323,1.146040588937525,0.0,0.008959487096177715,-446.35499999999996,446.3550000899199,0.005972991397451811,-191.295,191.29500009325028,-0.0
337.93871866295257,1.1494514240236484,0.0,0.007863151633328982,-446.35499999999996,446.3550000692601,0.005242101088885989,-191.295,191.29500007182526,-0.0
338.94150417827296,1.1528622591097721,0.0,0.006727628167050372,-446.35499999999996,446.3550000507006,0.004485085444700248,-191.295,191.29500005257844,-0.0
339.9442896935933,1.1562730941958956,0.0,0.005554458701444533,-446.35499999999996,446.3550000345599,0.003702972467629689,-191.295,191.29500003583993,-0.0
340.9470752089136,1.1596839292820191,0.0,0.004345297576032641,-446.35499999999996,446.3550000211509,0.002896865050688428,-191.295,191.29500002193424,-0.0
341.94986072423393,1.1630947643681426,0.0,0.003101911280848233,-446.35499999999996,446.3550000107782,0.0020679408538988218,-191.295,191.29500001117742,-0.0
342.95264623955427,1.1665055994542664,0.0,0.0018261775094743703,-446.35499999999996,446.3550000037357,0.0012174516729829138,-191.295,191.29500000387407,-0.0
343.9554317548746,1.16991643454039,0.0,0.0005200834129961452,-446.35499999999996,446.355000000303,0.0003467222753307635,-191.295,191.2950000003142,-0.0
344.95821727019495,1.1733272696265136,0.0,-0.0008142769727095429,-446.35499999999996,446.35500000074273,-0.0005428513151396953,-191.295,191.29500000077024,-0.0
345.9610027855153,1.176738104712637,0.0,-0.0021747061447322737,-446.35499999999996,446.3550000052977,-0.0014498040964881827,-191.295,191.29500000549393,-0.0
346.9637883008356,1.1801489397987606,0.0,-0.0035589074087293633,-446.35499999999996,446.355000014188,-0.002372604939152909,-191.295,191.29500001471354,-0.0
347.966573816156,1.1835597748848843,0.0,-0.004964490012416869,-446.35499999999996,446.35500002760824,-0.003309660008277913,-191.295,191.29500002863077,-0.0
348.9693593314763,1.1869706099710078,0.0,-0.006388975126050119,-446.35499999999996,446.3550000457248,-0.00425931675070008,-191.295,191.2950000474183,-0.0
349.9721448467966,1.1903814450571315,0.0,-0.00782980264935645,-446.35499999999996,446.3550000686738,-0.005219868432904302,-191.295,191.2950000712173,-0.0
350.97493036211694,1.193792280143255,0.0,-0.009284338812523526,-446.35499999999996,446.3550000965587,-0.006189559208349018,-191.295,191.29500010013498,-0.0
351.97771587743733,1.1972031152293787,0.0,-0.010749884526706732,-446.35499999999996,446.3550001294485,-0.007166589684471154,-191.295,191.29500013424294,-0.0
352.9805013927576,1.2006139503155022,0.0,-0.012223684428127672,-446.35499999999996,446.3550001673762,-0.008149122952085116,-191.295,191.29500017357537,-0.0
353.98328690807796,1.2040247854016257,0.0,-0.013702936550105103,-446.35499999999996,446.35500021033755,-0.009135291033403402,-191.295,191.29500021812788,-0.0
354.9860724233983,1.2074356204877494,0.0,-0.015184802546576386,-446.35499999999996,446.35500025829015,-0.01012320169771759,-191.295,191.29500026785647,-0.0
355.9888579387186,1.210846455573873,0.0,-0.016666418379954476,-446.35499999999996,446.3550003111531,-0.011110945586636318,-191.295,191.29500032267728,-0.0
356.991643454039,1.2142572906599967,0.0,-0.01814490538013051,-446.35499999999996,446.3550003688068,-0.012096603586753674,-191.295,191.29500038246638,-0.0
357.9944289693593,1.2176681257461202,0.0,-0.019617381574695506,-446.35499999999996,446.3550004310937,-0.01307825438313034,-191.295,191.29500044706012,-0.0
358.9972144846796,1.2210789608322437,0.0,-0.01544685588607485,-446.35499999999996,446.35500026728204,-0.010297903924049901,-191.295,191.29500027718137,-0.0
360.0,1.2244897959183674,0.0,-0.010541954897042852,-446.35499999999996,446.3550001244892,-0.007027969931361903,-191.295,191.29500012909995,-0.0
